timestamp,gpu_memory_used_mib
2026-09-21T14:03:19.9930006+08:00,320
2026-09-21T14:03:20.5414463+08:00,320
2026-09-21T14:03:21.0846066+08:00,320
2026-09-21T14:03:21.6312275+08:00,320
2026-09-21T14:03:22.1760028+08:00,320
2026-09-21T14:03:22.7364597+08:00,320
2026-09-21T14:03:23.3008821+08:00,320
2026-09-21T14:03:23.8495170+08:00,320
2026-09-21T14:03:24.3881423+08:00,320
2026-09-21T14:03:24.9654879+08:00,320
2026-09-21T14:03:25.5279199+08:00,320
2026-09-21T14:03:26.0801166+08:00,320
2026-09-21T14:03:26.6180674+08:00,320
2026-09-21T14:03:27.1796686+08:00,320
2026-09-21T14:03:27.7305698+08:00,320
2026-09-21T14:03:28.2915768+08:00,320
2026-09-21T14:03:28.8577385+08:00,320
2026-09-21T14:03:29.3893902+08:00,320
2026-09-21T14:03:29.9243395+08:00,320
2026-09-21T14:03:30.4743291+08:00,320
2026-09-21T14:03:31.0242493+08:00,320
2026-09-21T14:03:31.5728353+08:00,320
2026-09-21T14:03:32.1166909+08:00,320
2026-09-21T14:03:32.6823459+08:00,320
2026-09-21T14:03:33.2268140+08:00,320
2026-09-21T14:03:33.7905897+08:00,320
2026-09-21T14:03:34.3366686+08:00,320
2026-09-21T14:03:34.8839323+08:00,320
2026-09-21T14:03:35.4346144+08:00,320
2026-09-21T14:03:35.9829147+08:00,320
2026-09-21T14:03:36.5265878+08:00,320
2026-09-21T14:03:37.0891893+08:00,320
2026-09-21T14:03:37.6417520+08:00,320
2026-09-21T14:03:38.1889176+08:00,320
2026-09-21T14:03:38.7660566+08:00,320
2026-09-21T14:03:39.3166263+08:00,320
2026-09-21T14:03:39.8498059+08:00,320
2026-09-21T14:03:40.3979731+08:00,320
2026-09-21T14:03:40.9604258+08:00,320
2026-09-21T14:03:41.4944477+08:00,320
2026-09-21T14:03:42.0296763+08:00,320
2026-09-21T14:03:42.5678323+08:00,320
2026-09-21T14:03:43.1461073+08:00,320
2026-09-21T14:03:43.6829029+08:00,320
2026-09-21T14:03:44.2167035+08:00,320
2026-09-21T14:03:44.7970531+08:00,320
2026-09-21T14:03:45.3329666+08:00,320
2026-09-21T14:03:45.8953864+08:00,320
2026-09-21T14:03:46.4738210+08:00,320
2026-09-21T14:03:47.0234582+08:00,320
2026-09-21T14:03:47.5750705+08:00,320
2026-09-21T14:03:48.1246784+08:00,320
2026-09-21T14:03:48.6737446+08:00,320
2026-09-21T14:03:49.2199629+08:00,320
2026-09-21T14:03:49.7559369+08:00,320
2026-09-21T14:03:50.3047688+08:00,320
2026-09-21T14:03:50.8651967+08:00,320
2026-09-21T14:03:51.4255466+08:00,320
2026-09-21T14:03:51.9880177+08:00,320
2026-09-21T14:03:52.5229674+08:00,320
2026-09-21T14:03:53.0838405+08:00,320
2026-09-21T14:03:53.6170198+08:00,320
2026-09-21T14:03:54.1664859+08:00,320
2026-09-21T14:03:54.7278375+08:00,320
2026-09-21T14:03:55.3081839+08:00,320
2026-09-21T14:03:55.8430729+08:00,320
2026-09-21T14:03:56.3941614+08:00,320
2026-09-21T14:03:56.9435201+08:00,320
2026-09-21T14:03:57.4920952+08:00,320
2026-09-21T14:03:58.0453676+08:00,320
2026-09-21T14:03:58.6028391+08:00,320
2026-09-21T14:03:59.1362289+08:00,320
2026-09-21T14:03:59.6984676+08:00,320
2026-09-21T14:04:00.2453133+08:00,320
2026-09-21T14:04:00.7877660+08:00,320
2026-09-21T14:04:01.3342250+08:00,320
2026-09-21T14:04:01.8838676+08:00,320
2026-09-21T14:04:02.4177799+08:00,320
2026-09-21T14:04:02.9653071+08:00,320
2026-09-21T14:04:03.5169816+08:00,320
2026-09-21T14:04:04.0648997+08:00,320
2026-09-21T14:04:04.6002192+08:00,320
2026-09-21T14:04:05.1346590+08:00,320
2026-09-21T14:04:05.6701312+08:00,320
2026-09-21T14:04:06.2354036+08:00,320
2026-09-21T14:04:06.7966016+08:00,320
2026-09-21T14:04:07.3589133+08:00,320
2026-09-21T14:04:07.8924246+08:00,320
2026-09-21T14:04:08.4540507+08:00,320
2026-09-21T14:04:09.0006182+08:00,320
2026-09-21T14:04:09.5483695+08:00,320
2026-09-21T14:04:10.0987433+08:00,320
2026-09-21T14:04:10.6468836+08:00,320
2026-09-21T14:04:11.1823652+08:00,320
2026-09-21T14:04:11.7340015+08:00,320
2026-09-21T14:04:12.2802353+08:00,320
2026-09-21T14:04:12.8454523+08:00,320
2026-09-21T14:04:13.3984129+08:00,320
2026-09-21T14:04:13.9570434+08:00,320
2026-09-21T14:04:14.4929590+08:00,320
2026-09-21T14:04:15.0551862+08:00,320
2026-09-21T14:04:15.5965170+08:00,320
2026-09-21T14:04:16.1526222+08:00,320
2026-09-21T14:04:16.6985940+08:00,320
2026-09-21T14:04:17.2587815+08:00,320
2026-09-21T14:04:17.8062780+08:00,320
2026-09-21T14:04:18.3542864+08:00,320
2026-09-21T14:04:18.9032241+08:00,320
2026-09-21T14:04:19.4518954+08:00,320
2026-09-21T14:04:19.9889716+08:00,320
2026-09-21T14:04:20.5397314+08:00,320
2026-09-21T14:04:21.0768642+08:00,320
2026-09-21T14:04:21.6371172+08:00,320
2026-09-21T14:04:22.1697544+08:00,320
2026-09-21T14:04:22.7055327+08:00,320
2026-09-21T14:04:23.2554566+08:00,320
2026-09-21T14:04:23.8045286+08:00,320
2026-09-21T14:04:24.3559695+08:00,320
2026-09-21T14:04:24.9196151+08:00,320
2026-09-21T14:04:25.4849412+08:00,320
2026-09-21T14:04:26.0483875+08:00,320
2026-09-21T14:04:26.6121703+08:00,320
2026-09-21T14:04:27.1604145+08:00,320
2026-09-21T14:04:27.6947462+08:00,320
2026-09-21T14:04:28.2571131+08:00,320
2026-09-21T14:04:28.8040091+08:00,320
2026-09-21T14:04:29.3517457+08:00,320
2026-09-21T14:04:29.8881953+08:00,320
2026-09-21T14:04:30.4517305+08:00,320
2026-09-21T14:04:30.9960997+08:00,320
2026-09-21T14:04:31.5457492+08:00,320
2026-09-21T14:04:32.0792670+08:00,320
2026-09-21T14:04:32.6416963+08:00,320
2026-09-21T14:04:33.1762605+08:00,320
2026-09-21T14:04:33.7274397+08:00,320
2026-09-21T14:04:34.2757308+08:00,320
2026-09-21T14:04:34.8090378+08:00,320
2026-09-21T14:04:35.3481232+08:00,320
2026-09-21T14:04:35.8919637+08:00,320
2026-09-21T14:04:36.4378266+08:00,320
2026-09-21T14:04:36.9707519+08:00,320
2026-09-21T14:04:37.5194758+08:00,320
2026-09-21T14:04:38.0541697+08:00,320
2026-09-21T14:04:38.6026588+08:00,320
2026-09-21T14:04:39.1434264+08:00,320
2026-09-21T14:04:39.6914069+08:00,320
2026-09-21T14:04:40.2275233+08:00,320
