timestamp,gpu_memory_used_mib
2026-09-21T13:55:35.1889685+08:00,374
2026-09-21T13:55:35.7413691+08:00,374
2026-09-21T13:55:36.3019957+08:00,374
2026-09-21T13:55:36.8675303+08:00,374
2026-09-21T13:55:37.4445176+08:00,374
2026-09-21T13:55:38.0038785+08:00,374
2026-09-21T13:55:38.5818359+08:00,374
2026-09-21T13:55:39.1590325+08:00,374
2026-09-21T13:55:39.7214536+08:00,374
2026-09-21T13:55:40.2817229+08:00,374
2026-09-21T13:55:40.8446516+08:00,374
2026-09-21T13:55:41.4041629+08:00,374
2026-09-21T13:55:42.0027250+08:00,374
2026-09-21T13:55:42.5546024+08:00,374
2026-09-21T13:55:43.1143549+08:00,374
2026-09-21T13:55:43.6746673+08:00,374
2026-09-21T13:55:44.2287592+08:00,374
2026-09-21T13:55:44.7781083+08:00,374
2026-09-21T13:55:45.3264360+08:00,374
2026-09-21T13:55:45.8631011+08:00,374
2026-09-21T13:55:46.4398304+08:00,374
2026-09-21T13:55:46.9867536+08:00,374
2026-09-21T13:55:47.5471250+08:00,374
2026-09-21T13:55:48.1011792+08:00,374
2026-09-21T13:55:48.6804291+08:00,374
2026-09-21T13:55:49.2148522+08:00,374
2026-09-21T13:55:49.7643280+08:00,374
2026-09-21T13:55:50.3234761+08:00,374
2026-09-21T13:55:50.8840501+08:00,374
2026-09-21T13:55:51.4470427+08:00,374
2026-09-21T13:55:52.0114375+08:00,374
2026-09-21T13:55:52.5752577+08:00,374
2026-09-21T13:55:53.1236343+08:00,374
2026-09-21T13:55:53.6881053+08:00,374
2026-09-21T13:55:54.2497949+08:00,374
2026-09-21T13:55:54.8273099+08:00,374
2026-09-21T13:55:55.3741503+08:00,374
2026-09-21T13:55:55.9322840+08:00,374
2026-09-21T13:55:56.4940245+08:00,374
2026-09-21T13:55:57.0551610+08:00,374
2026-09-21T13:55:57.6158472+08:00,374
2026-09-21T13:55:58.1672051+08:00,374
2026-09-21T13:55:58.7295583+08:00,374
2026-09-21T13:55:59.2780749+08:00,374
2026-09-21T13:55:59.8411752+08:00,374
2026-09-21T13:56:00.4010026+08:00,374
2026-09-21T13:56:00.9645963+08:00,374
2026-09-21T13:56:01.5325727+08:00,374
2026-09-21T13:56:02.0978647+08:00,374
2026-09-21T13:56:02.6610844+08:00,374
2026-09-21T13:56:03.2223390+08:00,374
2026-09-21T13:56:03.7860836+08:00,374
2026-09-21T13:56:04.3494434+08:00,374
2026-09-21T13:56:04.8975312+08:00,374
2026-09-21T13:56:05.4608892+08:00,374
2026-09-21T13:56:06.0226354+08:00,374
2026-09-21T13:56:06.5875274+08:00,374
2026-09-21T13:56:07.1207094+08:00,374
2026-09-21T13:56:07.6857626+08:00,374
2026-09-21T13:56:08.2486072+08:00,374
2026-09-21T13:56:08.8133849+08:00,374
2026-09-21T13:56:09.3466208+08:00,374
2026-09-21T13:56:09.9063045+08:00,374
2026-09-21T13:56:10.4575040+08:00,374
2026-09-21T13:56:11.0389965+08:00,374
2026-09-21T13:56:11.6055022+08:00,374
2026-09-21T13:56:12.1655024+08:00,374
2026-09-21T13:56:12.7284190+08:00,374
2026-09-21T13:56:13.2934536+08:00,374
2026-09-21T13:56:13.8568116+08:00,374
2026-09-21T13:56:14.4072311+08:00,374
2026-09-21T13:56:14.9572563+08:00,374
2026-09-21T13:56:15.5168255+08:00,374
2026-09-21T13:56:16.0849538+08:00,374
2026-09-21T13:56:16.6476330+08:00,374
2026-09-21T13:56:17.2007159+08:00,374
2026-09-21T13:56:17.7491255+08:00,374
2026-09-21T13:56:18.3119644+08:00,374
2026-09-21T13:56:18.8707095+08:00,374
2026-09-21T13:56:19.4494303+08:00,374
2026-09-21T13:56:20.0131511+08:00,374
2026-09-21T13:56:20.5864094+08:00,374
2026-09-21T13:56:21.1372448+08:00,374
2026-09-21T13:56:21.6862588+08:00,374
2026-09-21T13:56:22.2391850+08:00,374
2026-09-21T13:56:22.7723082+08:00,374
2026-09-21T13:56:23.3318066+08:00,374
2026-09-21T13:56:23.9101421+08:00,374
2026-09-21T13:56:24.4724956+08:00,374
2026-09-21T13:56:25.0082354+08:00,374
2026-09-21T13:56:25.5550231+08:00,374
2026-09-21T13:56:26.1070567+08:00,374
2026-09-21T13:56:26.6799051+08:00,374
2026-09-21T13:56:27.2573872+08:00,374
2026-09-21T13:56:27.8145596+08:00,374
2026-09-21T13:56:28.3689137+08:00,374
2026-09-21T13:56:28.9252189+08:00,374
2026-09-21T13:56:29.4748982+08:00,374
2026-09-21T13:56:30.0361211+08:00,374
2026-09-21T13:56:30.5920784+08:00,374
2026-09-21T13:56:31.1410623+08:00,374
2026-09-21T13:56:31.7037097+08:00,374
2026-09-21T13:56:32.2809482+08:00,374
2026-09-21T13:56:32.8603012+08:00,374
2026-09-21T13:56:33.4152834+08:00,374
2026-09-21T13:56:33.9696164+08:00,374
2026-09-21T13:56:34.5427511+08:00,374
2026-09-21T13:56:35.0920768+08:00,374
2026-09-21T13:56:35.6542059+08:00,374
2026-09-21T13:56:36.2032056+08:00,374
2026-09-21T13:56:36.7540307+08:00,374
2026-09-21T13:56:37.3156246+08:00,374
2026-09-21T13:56:37.8808002+08:00,374
2026-09-21T13:56:38.4401354+08:00,374
2026-09-21T13:56:39.0030588+08:00,374
2026-09-21T13:56:39.5671025+08:00,374
2026-09-21T13:56:40.1143825+08:00,374
2026-09-21T13:56:40.6606676+08:00,374
2026-09-21T13:56:41.2106885+08:00,374
2026-09-21T13:56:41.7607906+08:00,374
2026-09-21T13:56:42.3384005+08:00,374
2026-09-21T13:56:42.9038351+08:00,374
2026-09-21T13:56:43.4655808+08:00,374
2026-09-21T13:56:44.0264442+08:00,374
2026-09-21T13:56:44.5886005+08:00,374
2026-09-21T13:56:45.1510323+08:00,374
2026-09-21T13:56:45.7169440+08:00,374
2026-09-21T13:56:46.2841365+08:00,374
2026-09-21T13:56:46.8332493+08:00,374
2026-09-21T13:56:47.3922063+08:00,374
2026-09-21T13:56:47.9250697+08:00,374
2026-09-21T13:56:48.4888567+08:00,374
2026-09-21T13:56:49.0641476+08:00,374
2026-09-21T13:56:49.6375079+08:00,374
2026-09-21T13:56:50.1969242+08:00,374
2026-09-21T13:56:50.7561508+08:00,374
2026-09-21T13:56:51.3162244+08:00,374
2026-09-21T13:56:51.8750020+08:00,374
2026-09-21T13:56:52.4347622+08:00,374
2026-09-21T13:56:52.9958130+08:00,374
2026-09-21T13:56:53.5569117+08:00,374
2026-09-21T13:56:54.1165152+08:00,374
2026-09-21T13:56:54.6769888+08:00,374
2026-09-21T13:56:55.2367660+08:00,374
2026-09-21T13:56:55.7842142+08:00,374
2026-09-21T13:56:56.3387580+08:00,374
2026-09-21T13:56:56.8854907+08:00,374
2026-09-21T13:56:57.4476323+08:00,374
2026-09-21T13:56:58.0096315+08:00,374
2026-09-21T13:56:58.5739334+08:00,374
2026-09-21T13:56:59.1364871+08:00,374
2026-09-21T13:56:59.6689496+08:00,374
2026-09-21T13:57:00.2266566+08:00,374
2026-09-21T13:57:00.7915137+08:00,374
2026-09-21T13:57:01.3513821+08:00,374
2026-09-21T13:57:01.9164454+08:00,374
2026-09-21T13:57:02.4758279+08:00,374
2026-09-21T13:57:03.0381871+08:00,374
2026-09-21T13:57:03.5871068+08:00,374
2026-09-21T13:57:04.1369522+08:00,374
2026-09-21T13:57:04.6981935+08:00,374
2026-09-21T13:57:05.2753780+08:00,374
2026-09-21T13:57:05.8253916+08:00,374
2026-09-21T13:57:06.3714202+08:00,374
2026-09-21T13:57:06.9327959+08:00,374
2026-09-21T13:57:07.4940660+08:00,374
2026-09-21T13:57:08.0533179+08:00,374
2026-09-21T13:57:08.6111318+08:00,374
2026-09-21T13:57:09.1734105+08:00,374
2026-09-21T13:57:09.7225803+08:00,374
2026-09-21T13:57:10.2838872+08:00,374
2026-09-21T13:57:10.8459400+08:00,374
2026-09-21T13:57:11.4195781+08:00,374
2026-09-21T13:57:11.9812364+08:00,374
2026-09-21T13:57:12.5752057+08:00,374
2026-09-21T13:57:13.1250809+08:00,374
2026-09-21T13:57:13.6594888+08:00,374
2026-09-21T13:57:14.2094382+08:00,374
2026-09-21T13:57:14.7750526+08:00,374
2026-09-21T13:57:15.3255248+08:00,374
2026-09-21T13:57:15.8746303+08:00,374
2026-09-21T13:57:16.4379307+08:00,374
2026-09-21T13:57:16.9879416+08:00,374
2026-09-21T13:57:17.5393248+08:00,374
2026-09-21T13:57:18.1004711+08:00,374
2026-09-21T13:57:18.6779611+08:00,374
2026-09-21T13:57:19.2284220+08:00,374
2026-09-21T13:57:19.7783146+08:00,374
2026-09-21T13:57:20.3380403+08:00,374
2026-09-21T13:57:20.8956538+08:00,374
2026-09-21T13:57:21.4573964+08:00,374
2026-09-21T13:57:22.0244136+08:00,374
2026-09-21T13:57:22.5876093+08:00,374
2026-09-21T13:57:23.1494155+08:00,374
2026-09-21T13:57:23.6990008+08:00,374
2026-09-21T13:57:24.2507079+08:00,374
2026-09-21T13:57:24.8128603+08:00,374
2026-09-21T13:57:25.3655359+08:00,374
2026-09-21T13:57:25.9168026+08:00,374
2026-09-21T13:57:26.4653632+08:00,374
2026-09-21T13:57:27.0145256+08:00,374
2026-09-21T13:57:27.5904882+08:00,374
2026-09-21T13:57:28.1620889+08:00,374
2026-09-21T13:57:28.7110888+08:00,374
2026-09-21T13:57:29.2734608+08:00,374
2026-09-21T13:57:29.8351961+08:00,374
2026-09-21T13:57:30.3832091+08:00,374
2026-09-21T13:57:30.9325827+08:00,374
2026-09-21T13:57:31.5073497+08:00,374
2026-09-21T13:57:32.0546845+08:00,374
2026-09-21T13:57:32.6161745+08:00,374
2026-09-21T13:57:33.1679237+08:00,374
2026-09-21T13:57:33.7415407+08:00,374
2026-09-21T13:57:34.3199925+08:00,374
2026-09-21T13:57:34.8570318+08:00,374
2026-09-21T13:57:35.4182622+08:00,374
2026-09-21T13:57:35.9779895+08:00,374
2026-09-21T13:57:36.5390546+08:00,374
2026-09-21T13:57:37.1000451+08:00,374
2026-09-21T13:57:37.6631194+08:00,374
2026-09-21T13:57:38.1967258+08:00,374
2026-09-21T13:57:38.7538180+08:00,374
2026-09-21T13:57:39.3015829+08:00,374
2026-09-21T13:57:39.8652867+08:00,374
2026-09-21T13:57:40.4321838+08:00,374
2026-09-21T13:57:40.9839394+08:00,374
2026-09-21T13:57:41.5185365+08:00,374
2026-09-21T13:57:42.0778179+08:00,374
2026-09-21T13:57:42.6583408+08:00,374
2026-09-21T13:57:43.2348489+08:00,374
2026-09-21T13:57:43.7847196+08:00,374
2026-09-21T13:57:44.3354883+08:00,374
2026-09-21T13:57:44.8853532+08:00,374
2026-09-21T13:57:45.4459775+08:00,374
2026-09-21T13:57:46.0237552+08:00,374
2026-09-21T13:57:46.6010101+08:00,374
2026-09-21T13:57:47.1497865+08:00,374
2026-09-21T13:57:47.6855708+08:00,374
2026-09-21T13:57:48.2474477+08:00,374
2026-09-21T13:57:48.8065975+08:00,374
2026-09-21T13:57:49.3697098+08:00,374
2026-09-21T13:57:49.9630661+08:00,374
2026-09-21T13:57:50.5118676+08:00,374
2026-09-21T13:57:51.0751125+08:00,374
2026-09-21T13:57:51.6210538+08:00,374
2026-09-21T13:57:52.1814687+08:00,374
2026-09-21T13:57:52.7320556+08:00,374
2026-09-21T13:57:53.2844823+08:00,374
2026-09-21T13:57:53.8352935+08:00,374
2026-09-21T13:57:54.3966669+08:00,374
2026-09-21T13:57:54.9479848+08:00,374
2026-09-21T13:57:55.5132128+08:00,374
2026-09-21T13:57:56.0657086+08:00,374
2026-09-21T13:57:56.6155952+08:00,374
2026-09-21T13:57:57.1657156+08:00,374
2026-09-21T13:57:57.7274089+08:00,374
2026-09-21T13:57:58.2909889+08:00,374
2026-09-21T13:57:58.8695759+08:00,374
2026-09-21T13:57:59.4220126+08:00,374
2026-09-21T13:57:59.9871539+08:00,374
2026-09-21T13:58:00.5204899+08:00,374
2026-09-21T13:58:01.0738680+08:00,374
2026-09-21T13:58:01.6334934+08:00,374
2026-09-21T13:58:02.2121236+08:00,374
2026-09-21T13:58:02.7773663+08:00,374
2026-09-21T13:58:03.3286937+08:00,374
2026-09-21T13:58:03.8787178+08:00,374
2026-09-21T13:58:04.4410214+08:00,374
2026-09-21T13:58:04.9901523+08:00,374
2026-09-21T13:58:05.5390963+08:00,374
2026-09-21T13:58:06.0995038+08:00,374
2026-09-21T13:58:06.6346122+08:00,374
2026-09-21T13:58:07.1800815+08:00,374
2026-09-21T13:58:07.7450167+08:00,374
2026-09-21T13:58:08.3253811+08:00,374
2026-09-21T13:58:08.8907063+08:00,374
2026-09-21T13:58:09.4413694+08:00,374
2026-09-21T13:58:09.9936679+08:00,374
2026-09-21T13:58:10.5424218+08:00,374
2026-09-21T13:58:11.1080647+08:00,374
2026-09-21T13:58:11.6689294+08:00,374
2026-09-21T13:58:12.2290409+08:00,374
2026-09-21T13:58:12.7913680+08:00,374
2026-09-21T13:58:13.3545124+08:00,374
2026-09-21T13:58:13.9050535+08:00,374
2026-09-21T13:58:14.4681327+08:00,374
2026-09-21T13:58:15.0202132+08:00,374
2026-09-21T13:58:15.5994274+08:00,374
2026-09-21T13:58:16.1322268+08:00,374
2026-09-21T13:58:16.7108196+08:00,374
2026-09-21T13:58:17.2606207+08:00,374
